name,datetime,temp,dew,humidity,windspeed,cloudcover,solarradiation,solarenergy,sunrise,sunset,moonphase,conditions,description,icon
"Kano, Nigeria",2025-10-14,27.6,20.9,69.3,11.4,46.1,225.1,19.4,2025-10-14 6:15:36,2025-10-14 18:08:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-15,26.4,19.2,67.9,9.2,22.8,285.1,24.6,2025-10-15 6:15:41,2025-10-15 18:07:43,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-16,26.4,17.6,62.4,9.2,37.4,276.5,23.9,2025-10-16 6:15:47,2025-10-16 18:07:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-17,27,16.7,56.3,11.4,22.1,280.5,24.3,2025-10-17 6:15:53,2025-10-17 18:06:40,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-18,27.3,15.6,51,16.1,13.1,282.3,24.3,2025-10-18 6:16:00,2025-10-18 18:06:10,0.89,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-19,26.5,12.9,47.1,9.2,18.9,285.6,24.6,2025-10-19 6:16:08,2025-10-19 18:05:40,0.93,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-20,26.4,15.8,55.5,6.9,3.4,287.6,24.8,2025-10-20 6:16:16,2025-10-20 18:05:10,0.96,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-21,27.2,16.3,56.2,9.2,8.3,283,24.4,2025-10-21 6:16:24,2025-10-21 18:04:42,0,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-22,26.6,13.9,50.7,11.4,12.5,283.8,24.4,2025-10-22 6:16:34,2025-10-22 18:04:14,0.03,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-23,25.3,12.8,51.4,13.9,42.8,272.2,23.5,2025-10-23 6:16:43,2025-10-23 18:03:48,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-24,25.7,12.2,48.1,12.8,17.4,286.4,24.7,2025-10-24 6:16:54,2025-10-24 18:03:22,0.1,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-25,25.8,12.8,47.2,6.3,16.7,285.7,24.5,2025-10-25 6:17:05,2025-10-25 18:02:56,0.13,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-26,25.5,11.4,45.6,16.1,13.9,284.3,24.4,2025-10-26 6:17:16,2025-10-26 18:02:32,0.16,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-27,26.1,11.1,42.5,16.1,14,278.1,24.1,2025-10-27 6:17:28,2025-10-27 18:02:09,0.2,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-10-28,26.2,11.5,42.7,13.9,43,264.5,23,2025-10-28 6:17:41,2025-10-28 18:01:46,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-29,26.6,12.6,45.4,5.8,54.9,261.6,22.8,2025-10-29 6:17:55,2025-10-29 18:01:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-30,25.8,13,47.2,10.3,40.4,274.1,23.7,2025-10-30 6:18:09,2025-10-30 18:01:04,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-10-31,25.9,12.1,45.9,12.8,33.5,275.3,23.9,2025-10-31 6:18:23,2025-10-31 18:00:44,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-01,26.1,11.1,42.3,11.4,28.8,279.5,24.3,2025-11-01 6:18:39,2025-11-01 18:00:25,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-11-02,25.7,10.2,41,11.4,30.6,279,24.3,2025-11-02 6:18:55,2025-11-02 18:00:08,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-11-03,25.4,11,45.1,9.2,8.1,276.6,24.1,2025-11-03 6:19:11,2025-11-03 17:59:51,0.43,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-04,24.9,13.6,52.5,9.2,25.8,270,23.3,2025-11-04 6:19:29,2025-11-04 17:59:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-05,25.9,11.7,45.1,11.4,40.3,261.8,22.7,2025-11-05 6:19:47,2025-11-05 17:59:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-06,25.4,11.2,45.1,6.9,54.9,267.6,23.1,2025-11-06 6:20:05,2025-11-06 17:59:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-07,25,9.8,42.6,8.1,45.9,266.4,23,2025-11-07 6:20:25,2025-11-07 17:58:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-08,25,9.8,40.7,8.1,32.1,270.7,23.3,2025-11-08 6:20:44,2025-11-08 17:58:42,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-09,24.4,11.2,47.5,8.1,15.7,269.7,23.2,2025-11-09 6:21:05,2025-11-09 17:58:32,0.63,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-10,25.5,10.7,43.1,13.9,56.3,262,22.5,2025-11-10 6:21:26,2025-11-10 17:58:22,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-11,25.4,9.9,41.6,15,16.2,267.5,23.2,2025-11-11 6:21:48,2025-11-11 17:58:14,0.7,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-12,22.3,8,45.8,10.3,6.8,273.7,23.6,2025-11-12 6:22:11,2025-11-12 17:58:07,0.75,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-13,23.5,9.4,44.1,15,18.4,267.8,23.2,2025-11-13 6:22:34,2025-11-13 17:58:01,0.77,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-14,24.2,11.5,47.4,11.4,26.3,264.6,22.8,2025-11-14 6:22:57,2025-11-14 17:57:56,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-15,23.8,9.3,42.3,12.8,5.7,265,22.9,2025-11-15 6:23:22,2025-11-15 17:57:52,0.84,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-16,23,8.5,41.8,9.8,45.4,266.3,23.1,2025-11-16 6:23:47,2025-11-16 17:57:49,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-17,21.3,6.8,42.9,11.4,9.4,267.3,23.1,2025-11-17 6:24:12,2025-11-17 17:57:47,0.9,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-18,22.3,7.7,42.6,11.4,2.9,261.8,22.6,2025-11-18 6:24:38,2025-11-18 17:57:47,0.94,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-19,23.6,10,46.6,9.2,7.6,256.2,22.3,2025-11-19 6:25:05,2025-11-19 17:57:47,0.97,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-20,24.9,9.4,41.7,10.3,9.2,258,22.3,2025-11-20 6:25:32,2025-11-20 17:57:49,0,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-21,25.1,9,39.7,12.8,16.6,259.5,22.4,2025-11-21 6:25:59,2025-11-21 17:57:52,0.04,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-22,23.7,8,41.7,6,53.8,261,22.6,2025-11-22 6:26:27,2025-11-22 17:57:55,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-23,23,6.3,40.1,11.4,40,255,22.1,2025-11-23 6:26:56,2025-11-23 17:58:00,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-24,23.4,5.2,35.6,13.9,25.5,261.8,22.7,2025-11-24 6:27:25,2025-11-24 17:58:07,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-11-25,22,7.8,45,13.9,13,256.5,22.1,2025-11-25 6:27:54,2025-11-25 17:58:14,0.18,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-26,24.2,10.6,45.8,12.8,13.6,253.4,21.9,2025-11-26 6:28:24,2025-11-26 17:58:22,0.21,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-27,24.4,11.1,49.4,8.1,8.9,252.3,21.8,2025-11-27 6:28:54,2025-11-27 17:58:31,0.24,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-28,25.3,9.3,41.2,11.4,8.1,253.4,21.8,2025-11-28 6:29:25,2025-11-28 17:58:42,0.25,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-29,25.5,8.3,37.8,8.1,15.5,252.3,21.8,2025-11-29 6:29:56,2025-11-29 17:58:53,0.31,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-11-30,24.3,8.5,39.2,11.4,1.9,251.4,21.8,2025-11-30 6:30:27,2025-11-30 17:59:06,0.35,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-01,24.3,7.9,37.2,19.7,21.6,248.2,21.5,2025-12-01 6:30:59,2025-12-01 17:59:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-02,24,9,41.8,5.6,51.6,241.8,21,2025-12-02 6:31:30,2025-12-02 17:59:34,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-03,25.4,9.9,40.5,6.9,19.1,237.6,20.6,2025-12-03 6:32:02,2025-12-03 17:59:50,0.45,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-04,24.4,11.5,47.9,5.1,43.3,242.5,21,2025-12-04 6:32:34,2025-12-04 18:00:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-05,23.7,11.1,49.7,5.8,26.2,244.9,21.1,2025-12-05 6:33:07,2025-12-05 18:00:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-06,23.1,9.2,46.6,11.4,31,245,21.1,2025-12-06 6:33:39,2025-12-06 18:00:42,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-07,21.7,4.5,35.4,8.5,36.2,245.4,21.1,2025-12-07 6:34:11,2025-12-07 18:01:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-08,21.8,5.2,36.2,13.9,46,244.4,21.1,2025-12-08 6:34:44,2025-12-08 18:01:22,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-09,22,5.3,35.7,9.2,30,245.2,21.1,2025-12-09 6:35:17,2025-12-09 18:01:43,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-10,20.2,6.6,44.2,12.8,57.8,224.8,19.5,2025-12-10 6:35:49,2025-12-10 18:02:05,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-11,22.4,6.4,37.6,9.2,55.1,242.9,21,2025-12-11 6:36:22,2025-12-11 18:02:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-12,22.8,9,46.3,10.3,42.9,240.8,20.7,2025-12-12 6:36:54,2025-12-12 18:02:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-13,23.5,9.4,44.6,10.3,41.5,237.3,20.6,2025-12-13 6:37:26,2025-12-13 18:03:16,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-14,23.4,9.3,43.3,12.8,27.4,240.6,20.7,2025-12-14 6:37:58,2025-12-14 18:03:41,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-15,22.8,5.9,36.1,11.4,19.4,246.9,21.5,2025-12-15 6:38:30,2025-12-15 18:04:07,0.85,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-16,21.1,7,43.8,12.8,48.5,243.7,21.1,2025-12-16 6:39:02,2025-12-16 18:04:33,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-17,19.6,6.4,45.8,16.1,27.9,249,21.7,2025-12-17 6:39:34,2025-12-17 18:05:01,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-18,21.2,7.6,45.2,12.8,34,244.4,21,2025-12-18 6:40:05,2025-12-18 18:05:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-19,20.7,9,49.5,10.3,5.8,243,20.8,2025-12-19 6:40:36,2025-12-19 18:05:57,0.98,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-20,21.4,7.4,45.2,10.3,9.6,244.8,21,2025-12-20 6:41:06,2025-12-20 18:06:26,0,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-21,21.6,6.9,43.3,6.9,29.7,246.8,21.1,2025-12-21 6:41:36,2025-12-21 18:06:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-22,21.9,6.8,42.2,8.1,38.4,246.1,21.1,2025-12-22 6:42:06,2025-12-22 18:07:25,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-23,24.2,8.4,40.6,8.1,46.6,243.9,21.1,2025-12-23 6:42:35,2025-12-23 18:07:56,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-24,24.1,8.6,41.6,8.1,35.7,243.6,21,2025-12-24 6:43:04,2025-12-24 18:08:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-25,24.3,11.3,47.1,6.9,1.2,242.4,21,2025-12-25 6:43:32,2025-12-25 18:08:58,0.19,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-26,25.9,11.4,43.4,6.3,19,242.2,21,2025-12-26 6:44:00,2025-12-26 18:09:30,0.22,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-27,25.8,10.3,41,6.9,40.3,243.4,21.1,2025-12-27 6:44:27,2025-12-27 18:10:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-12-28,26,9.9,38.7,11.4,17.2,242.9,21,2025-12-28 6:44:54,2025-12-28 18:10:34,0.29,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-29,26.2,10.5,40.1,12.8,4.6,242.1,20.9,2025-12-29 6:45:19,2025-12-29 18:11:07,0.33,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-30,24.9,10.3,43.3,10.3,0.4,242.9,21,2025-12-30 6:45:45,2025-12-30 18:11:40,0.36,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-12-31,25.1,9.9,42.1,7.4,0,244.5,21.3,2025-12-31 6:46:09,2025-12-31 18:12:13,0.4,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-01,25,10.1,41.5,8.1,7.3,244.3,21.2,2026-01-01 6:46:33,2026-01-01 18:12:46,0.43,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-02,24.4,9.4,41.8,12.8,20.7,244.3,21.1,2026-01-02 6:46:56,2026-01-02 18:13:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-03,22.9,6.6,37.8,11.4,23.3,244.7,21.2,2026-01-03 6:47:18,2026-01-03 18:13:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-04,23,7.4,41.4,46.1,12.5,245.9,21.3,2026-01-04 6:47:39,2026-01-04 18:14:26,0.53,Clear,Clear conditions throughout the day.,wind
"Kano, Nigeria",2026-01-05,22.7,6.3,39.3,9.4,43.8,246.6,21.3,2026-01-05 6:48:00,2026-01-05 18:14:59,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-01-06,22.3,5.8,39.8,10.3,13.1,249.2,21.6,2026-01-06 6:48:19,2026-01-06 18:15:33,0.6,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-07,23,7,39.2,9.2,17.9,248.2,21.4,2026-01-07 6:48:38,2026-01-07 18:16:06,0.63,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-08,23,7.3,39.7,8.1,71.6,249.1,21.3,2026-01-08 6:48:56,2026-01-08 18:16:39,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-09,22.1,3.7,32.4,12.8,17.5,253,21.9,2026-01-09 6:49:13,2026-01-09 18:17:13,0.7,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-10,21.3,4.8,34.9,11.4,17.9,256,22.3,2026-01-10 6:49:29,2026-01-10 18:17:46,0.75,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-11,21.7,5.6,37.7,16.1,49.8,254.4,21.9,2026-01-11 6:49:44,2026-01-11 18:18:19,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-12,21.2,6.1,41.2,9.2,3.1,256.2,22.1,2026-01-12 6:49:58,2026-01-12 18:18:51,0.79,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-13,21.2,4.1,36.9,12.8,6.3,255.8,22,2026-01-13 6:50:11,2026-01-13 18:19:24,0.83,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-14,21.5,3.3,32.1,8.1,22.5,236.6,20.4,2026-01-14 6:50:24,2026-01-14 18:19:56,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-15,22,4,32.8,13.9,38.5,240.5,20.8,2026-01-15 6:50:35,2026-01-15 18:20:28,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-16,22.6,5.8,37.8,10.3,15.8,252.2,21.8,2026-01-16 6:50:45,2026-01-16 18:20:59,0.92,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-17,22.2,6.2,39.4,6.9,7.5,255.8,22,2026-01-17 6:50:54,2026-01-17 18:21:31,0.96,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-18,22,8.6,45.1,9.2,18.1,253.1,21.8,2026-01-18 6:51:02,2026-01-18 18:22:02,0,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-19,25.1,9.7,41.5,9.2,18.1,250.8,21.8,2026-01-19 6:51:09,2026-01-19 18:22:32,0.02,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-20,24.4,8.1,41.5,11.4,8.5,247.1,21.5,2026-01-20 6:51:15,2026-01-20 18:23:02,0.06,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-21,25.8,4.1,25.7,9.2,27.2,250.5,21.8,2026-01-21 6:51:19,2026-01-21 18:23:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-22,23.1,2.4,27,6.9,73.2,246,21.3,2026-01-22 6:51:23,2026-01-22 18:24:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-23,22.6,2.3,28.4,10.3,28.8,252.2,21.8,2026-01-23 6:51:26,2026-01-23 18:24:30,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-24,23.7,3,27.6,10.3,27,253.2,21.8,2026-01-24 6:51:27,2026-01-24 18:24:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-25,24,3.6,29.8,6.5,2,256.6,22,2026-01-25 6:51:28,2026-01-25 18:25:26,0.24,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-26,24.2,-1.2,20.5,8.9,7.5,254.5,21.8,2026-01-26 6:51:27,2026-01-26 18:25:53,0.25,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-27,23.2,-0.6,21.5,15,20.3,253.2,21.9,2026-01-27 6:51:25,2026-01-27 18:26:20,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-01-28,22.5,-0.3,24.1,13.9,12.5,259.3,22.4,2026-01-28 6:51:23,2026-01-28 18:26:46,0.34,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-29,22.8,0.6,25.2,9.2,1.1,261.3,22.5,2026-01-29 6:51:19,2026-01-29 18:27:12,0.38,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-01-30,23.4,2.8,28.9,9.2,58.6,261.1,22.4,2026-01-30 6:51:14,2026-01-30 18:27:37,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-01-31,24.3,3.8,31.1,10.3,10.2,262.2,22.6,2026-01-31 6:51:08,2026-01-31 18:28:02,0.45,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-02-01,25.3,5.2,30.7,5.8,21.1,262.4,22.6,2026-02-01 6:51:01,2026-02-01 18:28:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-02,25.2,6.6,32.1,13.9,5,261.1,22.5,2026-02-02 6:50:53,2026-02-02 18:28:49,0.52,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-02-03,24.8,6.3,34.8,9.2,23.4,258.2,22.3,2026-02-03 6:50:44,2026-02-03 18:29:11,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-02-04,27.4,6.6,30.2,9.2,65.3,260.4,22.5,2026-02-04 6:50:34,2026-02-04 18:29:34,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-05,26.3,6.3,31.9,11.4,56.2,252.1,21.7,2026-02-05 6:50:22,2026-02-05 18:29:55,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-06,26.7,4.8,28.5,8.1,46.6,268.2,23.1,2026-02-06 6:50:10,2026-02-06 18:30:16,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-02-07,25.1,8.8,38.4,8.1,32.6,266.3,23,2026-02-07 6:49:57,2026-02-07 18:30:36,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-02-08,26.8,5.4,28.9,11.4,52.2,265.7,22.8,2026-02-08 6:49:43,2026-02-08 18:30:56,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-09,27.1,6.4,29.9,6,44.3,272.7,23.4,2026-02-09 6:49:27,2026-02-09 18:31:15,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-02-10,25.4,7.2,35.5,6,91.5,262,22.6,2026-02-10 6:49:11,2026-02-10 18:31:33,0.77,Overcast,Cloudy skies throughout the day.,cloudy
"Kano, Nigeria",2026-02-11,27.4,5.9,28.8,6.9,68.5,273.2,23.5,2026-02-11 6:48:54,2026-02-11 18:31:51,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-12,26.2,4.8,27.9,18.3,47,274.1,23.5,2026-02-12 6:48:36,2026-02-12 18:32:08,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-02-13,24.9,6.1,33.3,10.3,11.8,271.2,23.2,2026-02-13 6:48:17,2026-02-13 18:32:25,0.87,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-02-14,27.4,8.6,33,6.9,46.1,266.9,23.1,2026-02-14 6:47:57,2026-02-14 18:32:41,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-15,28.2,7.9,33.4,11.4,35.7,259.1,22.4,2026-02-15 6:47:37,2026-02-15 18:32:56,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2026-02-16,26.9,4.1,25.5,13.9,13.7,273,23.5,2026-02-16 6:47:15,2026-02-16 18:33:11,0.97,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-02-17,22.6,3.4,31.7,19.7,0,287,25.1,2026-02-17 6:46:53,2026-02-17 18:33:25,0,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2026-02-18,22.1,-5,21.1,17.2,39.5,273.6,23.9,2026-02-18 6:46:29,2026-02-18 18:33:38,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2026-02-19,23.6,-5.9,17.8,15,3.8,278.7,24.1,2026-02-19 6:46:05,2026-02-19 18:33:51,0.07,Clear,Clear conditions throughout the day.,clear-day
